,gadget ,card_material,card_shield,card_bit,card_drift,card_mana,card_ingot,dragon_style,dragon_body,dragon_wings,dragon_eyes,dragon_all_horns,dragon_name,music
809,platinum_token,platinum,sapphire,576,48,3,4,wild,firing_red,magic_purple,firefly_lilac,golden,Þórgeirr,none
810,platinum_token,platinum,amethyst,576,48,3,4,wild,exotic_turquoise,magic_purple,hornet_brown,bone,Ashur-Bani-Apli,none
811,gold_token,platinum,amethyst,864,48,6,4,wild,chocolate_brown,ocean_blue,hornet_brown,bone,Æðelberht,none
812,gold_token,platinum,prism,864,48,9,4,wild,exotic_turquoise,lemon_green,hornet_brown,bone,Vígdís,none
813,gold_token,platinum,kevlar,720,48,3,4,wild,tangle_dark,floyd_pink,wasp_yellow,golden,Alexis,none
814,platinum_token,platinum,emerald,576,48,3,4,wild,earthy_orange,magic_purple,hornet_brown,bone,Euclides,none
815,titanium_token,gold,sapphire,576,60,3,4,wild,chocolate_brown,sunny_yellow,hornet_brown,golden,Oddvarr,none
816,gold_token,gold,prism,720,60,6,4,wild,earthy_orange,sunny_yellow,wasp_yellow,bone,Bjǫrg,none
817,platinum_token,platinum,sapphire,576,48,3,4,wild,exotic_turquoise,ocean_blue,wasp_yellow,golden,Isaurus,none
818,platinum_token,platinum,prism,720,48,3,5,wild,peaceful_green,sunny_yellow,wasp_yellow,bone,Arminius,none
819,platinum_token,platinum,amethyst,576,48,3,4,sovereign,peaceful_green,lemon_green,shimmer_turquoise,bone,Longina,none
820,gold_token,platinum,sapphire,576,48,3,5,wild,tangle_dark,grosbeak_green,shimmer_turquoise,bone,Pharaildis,none
821,platinum_token,titanium,sapphire,576,48,6,10,wild,peaceful_green,ocean_blue,hornet_brown,rainbow,Cóemán,none
822,platinum_token,gold,amethyst,720,48,3,4,wild,chocolate_brown,magic_purple,hornet_brown,golden,Laura,none
823,gold_token,platinum,amethyst,720,48,3,4,wild,exotic_turquoise,magic_purple,hornet_brown,bone,Caeso,none
824,platinum_token,gold,emerald,720,72,6,4,wild,firing_red,magic_purple,hornet_brown,bone,Werdheri,none
825,titanium_token,gold,sapphire,864,48,3,4,wild,tangle_dark,sunny_yellow,assembly_purple,bone,Hunberct,none
826,gold_token,platinum,emerald,576,48,3,4,wild,peaceful_green,magic_purple,hornet_brown,bone,Wulfwynn,none
827,platinum_token,titanium,kevlar,576,48,3,4,wild,earthy_orange,party_orange,wasp_yellow,golden,Augustina,none
828,platinum_token,platinum,amethyst,864,48,3,5,wild,tangle_dark,magic_purple,shimmer_turquoise,golden,Æthelthryth,none
829,platinum_token,platinum,emerald,576,48,3,4,wild,chocolate_brown,party_orange,shimmer_turquoise,bone,Maurus,none
830,platinum_token,platinum,amethyst,576,60,6,5,wild,chocolate_brown,ocean_blue,wasp_yellow,golden,Æthelflæd,none
831,titanium_token,titanium,amethyst,720,60,6,5,wild,mystic_purple,grosbeak_green,assembly_purple,bone,Iuliana,none
832,platinum_token,gold,emerald,720,48,9,4,wild,firing_red,magic_purple,firefly_lilac,golden,Sophus,none
833,gold_token,platinum,emerald,576,48,6,4,wild,chocolate_brown,grosbeak_green,shimmer_turquoise,golden,Adalhard,none
834,gold_token,titanium,kevlar,576,48,3,4,wild,peaceful_green,party_orange,firefly_lilac,bone,Andronikos,none
835,platinum_token,gold,kevlar,576,48,3,5,wild,peaceful_green,lemon_green,wasp_yellow,bone,Antiochos,none
836,platinum_token,titanium,prism,576,48,3,4,wild,exotic_turquoise,sunny_yellow,wasp_yellow,golden,Marinus,none
837,titanium_token,platinum,emerald,720,60,3,5,wild,tangle_dark,magic_purple,hornet_brown,golden,Quintilianus,none
838,gold_token,platinum,sapphire,864,60,6,10,wild,chocolate_brown,floyd_pink,firefly_lilac,bone,Bonifatius,none
839,platinum_token,platinum,kevlar,864,48,6,5,wild,mystic_purple,floyd_pink,hornet_brown,golden,Egnatius,none
840,platinum_token,platinum,emerald,576,60,3,5,wild,peaceful_green,sunny_yellow,wasp_yellow,golden,Philoumene,none
841,platinum_token,gold,emerald,576,48,3,4,wild,exotic_turquoise,floyd_pink,shimmer_turquoise,bone,Quintina,none
842,platinum_token,platinum,emerald,576,60,9,4,wild,peaceful_green,floyd_pink,wasp_yellow,bone,Waldedrudis,none
843,platinum_token,platinum,kevlar,720,60,3,8,wild,firing_red,party_orange,firefly_lilac,bone,Sigfrøðr,none
844,platinum_token,gold,sapphire,864,48,3,4,wild,exotic_turquoise,floyd_pink,wasp_yellow,bone,Finnán,none
845,platinum_token,titanium,amethyst,864,48,3,4,wild,firing_red,lemon_green,wasp_yellow,bone,Khafra,none
846,platinum_token,platinum,amethyst,576,48,6,5,wild,peaceful_green,ocean_blue,firefly_lilac,bone,Bedwyr,none
847,titanium_token,platinum,sapphire,576,48,3,4,wild,mystic_purple,ocean_blue,wasp_yellow,bone,Lykourgos,none
848,titanium_token,platinum,emerald,576,48,3,4,wild,tangle_dark,party_orange,firefly_lilac,bone,Gautbert,none
849,gold_token,gold,kevlar,864,48,9,4,wild,firing_red,ocean_blue,wasp_yellow,golden,Artemisia,none
850,gold_token,gold,amethyst,720,60,6,4,wild,exotic_turquoise,floyd_pink,wasp_yellow,golden,Eudokimos,none
851,platinum_token,gold,emerald,720,48,3,4,wild,chocolate_brown,sunny_yellow,hornet_brown,golden,Camilla,none
852,gold_token,platinum,emerald,576,48,3,5,wild,tangle_dark,ocean_blue,wasp_yellow,rainbow,Rigantona,none
853,titanium_token,platinum,sapphire,576,48,3,4,wild,mystic_purple,floyd_pink,hornet_brown,bone,Aruna,none
854,titanium_token,platinum,amethyst,864,48,3,4,wild,firing_red,ocean_blue,assembly_purple,golden,Ushas,none
855,titanium_token,platinum,sapphire,720,48,3,4,wild,exotic_turquoise,sunny_yellow,wasp_yellow,golden,Dalia,none
856,platinum_token,gold,sapphire,720,72,3,4,wild,firing_red,sunny_yellow,wasp_yellow,rainbow,Aulus,none
857,gold_token,platinum,emerald,720,60,3,4,wild,earthy_orange,floyd_pink,wasp_yellow,bone,Camillus,none
858,platinum_token,platinum,emerald,720,48,3,5,wild,exotic_turquoise,lemon_green,wasp_yellow,bone,Romilius,none
859,platinum_token,platinum,sapphire,720,48,3,8,wild,earthy_orange,ocean_blue,assembly_purple,golden,Germund,none
860,gold_token,gold,kevlar,576,48,3,5,wild,tangle_dark,party_orange,firefly_lilac,bone,Thekla,none
861,platinum_token,gold,prism,720,48,3,4,wild,earthy_orange,party_orange,firefly_lilac,golden,Engilram,none
862,gold_token,platinum,prism,864,48,3,4,wild,earthy_orange,lemon_green,wasp_yellow,bone,Kalidasa,none
863,platinum_token,titanium,sapphire,576,48,6,4,wild,peaceful_green,sunny_yellow,hornet_brown,bone,Herleifr,none
864,platinum_token,titanium,kevlar,576,48,6,4,wild,tangle_dark,floyd_pink,shimmer_turquoise,rainbow,Clodovicus,none
865,platinum_token,titanium,sapphire,720,48,3,4,wild,mystic_purple,party_orange,hornet_brown,bone,Scaevola,none
866,gold_token,titanium,amethyst,720,48,6,4,wild,earthy_orange,party_orange,wasp_yellow,golden,Anacletus,none
867,titanium_token,gold,emerald,720,48,3,5,wild,firing_red,party_orange,hornet_brown,golden,Heroidias,none
868,gold_token,platinum,kevlar,576,48,3,5,pirate,peaceful_green,ocean_blue,shimmer_turquoise,golden,Bernhard,none
869,titanium_token,platinum,prism,864,48,3,5,wild,exotic_turquoise,sunny_yellow,wasp_yellow,bone,Avilius,none
870,gold_token,titanium,sapphire,864,48,3,5,wild,earthy_orange,ocean_blue,firefly_lilac,bone,Warin,none
871,gold_token,gold,emerald,864,48,3,4,wild,tangle_dark,magic_purple,hornet_brown,bone,Eiríkr,none
872,gold_token,titanium,amethyst,864,60,3,4,wild,chocolate_brown,party_orange,hornet_brown,bone,Nonna,none
873,platinum_token,titanium,amethyst,864,48,6,5,wild,firing_red,lemon_green,wasp_yellow,golden,Túathal,none
874,platinum_token,platinum,prism,576,48,6,4,wild,peaceful_green,ocean_blue,wasp_yellow,bone,Herodotos,none
875,titanium_token,platinum,kevlar,864,48,3,4,wild,firing_red,ocean_blue,hornet_brown,golden,Wilburg,none
876,gold_token,gold,emerald,864,48,3,5,wild,tangle_dark,grosbeak_green,hornet_brown,bone,Æthelstan,none
877,platinum_token,platinum,emerald,576,48,9,4,sovereign,mystic_purple,sunny_yellow,hornet_brown,bone,Thora,none
878,platinum_token,platinum,emerald,576,48,3,4,wild,tangle_dark,sunny_yellow,shimmer_turquoise,golden,Pankratios,none
879,titanium_token,platinum,emerald,576,48,3,4,sovereign,earthy_orange,floyd_pink,wasp_yellow,rainbow,Jean-Marc,none
880,gold_token,titanium,amethyst,576,48,3,4,wild,earthy_orange,grosbeak_green,assembly_purple,golden,Mandel,none
881,gold_token,titanium,amethyst,576,60,3,4,wild,firing_red,magic_purple,assembly_purple,golden,Stenberg,none
882,platinum_token,platinum,sapphire,720,48,3,4,wild,firing_red,sunny_yellow,firefly_lilac,bone,Bennington,none
883,platinum_token,titanium,sapphire,576,48,3,4,wild,tangle_dark,party_orange,hornet_brown,bone,Arendse,none
884,platinum_token,platinum,sapphire,576,48,3,4,wild,earthy_orange,sunny_yellow,hornet_brown,golden,Chaplin,none
885,gold_token,gold,emerald,720,72,3,4,wild,chocolate_brown,sunny_yellow,hornet_brown,bone,Yusef,none
886,platinum_token,platinum,emerald,576,48,3,4,wild,firing_red,lemon_green,assembly_purple,bone,Nicolai,none
887,gold_token,platinum,emerald,576,48,3,4,wild,peaceful_green,magic_purple,shimmer_turquoise,bone,Okan,none
888,gold_token,platinum,emerald,576,48,3,5,wild,exotic_turquoise,party_orange,firefly_lilac,bone,Amine,none
889,gold_token,titanium,emerald,576,48,6,4,wild,tangle_dark,ocean_blue,firefly_lilac,rainbow,Leofstan,none
890,platinum_token,platinum,emerald,576,72,3,4,wild,peaceful_green,grosbeak_green,hornet_brown,bone,Cecilija,none
891,gold_token,gold,prism,864,48,9,4,pirate,mystic_purple,magic_purple,hornet_brown,bone,Tove,none
892,titanium_token,gold,kevlar,576,48,3,5,wild,exotic_turquoise,floyd_pink,wasp_yellow,bone,Kshathra,none
893,titanium_token,platinum,emerald,576,48,3,4,wild,exotic_turquoise,magic_purple,firefly_lilac,bone,Jadranka,none
894,gold_token,gold,sapphire,864,48,3,5,wild,exotic_turquoise,lemon_green,firefly_lilac,bone,Oda,none
895,platinum_token,gold,amethyst,576,48,3,4,wild,firing_red,lemon_green,hornet_brown,golden,Joktan,none
896,platinum_token,platinum,sapphire,576,48,9,4,sovereign,earthy_orange,lemon_green,wasp_yellow,bone,Stefania,none
897,platinum_token,gold,emerald,576,48,3,4,wild,firing_red,floyd_pink,hornet_brown,bone,Magdy,none
898,gold_token,platinum,kevlar,576,72,6,4,wild,exotic_turquoise,floyd_pink,shimmer_turquoise,golden,Wakana,none
899,platinum_token,gold,amethyst,720,48,3,5,wild,peaceful_green,sunny_yellow,wasp_yellow,bone,Laxmi,none
900,platinum_token,platinum,sapphire,576,48,3,4,wild,mystic_purple,floyd_pink,wasp_yellow,bone,Nigellus,none
901,titanium_token,platinum,prism,720,48,3,5,wild,tangle_dark,floyd_pink,hornet_brown,golden,Abram,none
902,titanium_token,titanium,sapphire,720,48,3,4,wild,firing_red,sunny_yellow,firefly_lilac,bone,Ragnall,none
903,platinum_token,titanium,emerald,720,60,6,4,wild,mystic_purple,lemon_green,wasp_yellow,bone,Giona,none
904,gold_token,platinum,amethyst,864,72,3,5,wild,earthy_orange,sunny_yellow,firefly_lilac,bone,Ziya,none
905,platinum_token,platinum,emerald,720,48,3,5,wild,peaceful_green,sunny_yellow,shimmer_turquoise,bone,Thalia,none
906,platinum_token,titanium,sapphire,864,48,3,4,wild,firing_red,ocean_blue,hornet_brown,golden,Hagne,none
907,gold_token,platinum,emerald,864,48,3,4,wild,mystic_purple,ocean_blue,hornet_brown,golden,Jozafat,none
908,platinum_token,gold,amethyst,720,60,3,4,sovereign,tangle_dark,magic_purple,firefly_lilac,bone,Ruben,none
909,gold_token,platinum,amethyst,576,48,3,12,wild,earthy_orange,ocean_blue,wasp_yellow,bone,Reino,none
910,gold_token,gold,emerald,576,48,6,4,wild,firing_red,floyd_pink,wasp_yellow,golden,Olaug,none
911,gold_token,gold,kevlar,576,48,6,4,wild,peaceful_green,grosbeak_green,hornet_brown,bone,Zosimos,none
912,titanium_token,platinum,emerald,576,48,6,8,wild,earthy_orange,floyd_pink,shimmer_turquoise,bone,Inzhu,none
913,gold_token,gold,amethyst,576,48,6,4,wild,firing_red,party_orange,firefly_lilac,golden,Błażej,none
914,platinum_token,platinum,sapphire,720,48,6,5,wild,chocolate_brown,grosbeak_green,hornet_brown,golden,Quirine,none
915,platinum_token,platinum,sapphire,864,48,3,4,wild,mystic_purple,ocean_blue,shimmer_turquoise,bone,Gisila,none
916,platinum_token,platinum,emerald,720,48,3,5,wild,peaceful_green,party_orange,hornet_brown,bone,Bedřich,none
917,platinum_token,titanium,kevlar,576,48,6,4,pirate,firing_red,floyd_pink,wasp_yellow,bone,Kourosh,none
918,platinum_token,platinum,emerald,576,48,9,5,wild,peaceful_green,floyd_pink,assembly_purple,bone,Laine,none
919,platinum_token,platinum,amethyst,576,48,6,8,wild,peaceful_green,party_orange,hornet_brown,bone,Ari,none
920,gold_token,gold,prism,576,48,3,5,wild,earthy_orange,sunny_yellow,hornet_brown,bone,Aygerim,none
921,gold_token,platinum,amethyst,864,48,6,4,wild,firing_red,party_orange,wasp_yellow,bone,Marijeta,none
922,platinum_token,gold,kevlar,576,48,3,4,wild,firing_red,magic_purple,wasp_yellow,bone,Dado,none
923,titanium_token,gold,kevlar,576,48,3,4,wild,tangle_dark,ocean_blue,hornet_brown,bone,Khrystyna,none
924,titanium_token,gold,kevlar,576,60,3,4,wild,tangle_dark,party_orange,wasp_yellow,bone,Ciriaco,none
925,platinum_token,platinum,emerald,576,48,3,5,wild,exotic_turquoise,party_orange,hornet_brown,bone,Sebastian,none
926,platinum_token,platinum,emerald,864,48,3,4,wild,exotic_turquoise,lemon_green,wasp_yellow,bone,Julija,none
927,platinum_token,platinum,emerald,576,48,6,4,wild,firing_red,floyd_pink,hornet_brown,bone,Aristodemos,none
928,platinum_token,platinum,amethyst,720,48,3,4,wild,exotic_turquoise,magic_purple,wasp_yellow,bone,Viljar,none
929,platinum_token,platinum,amethyst,720,48,3,8,sovereign,chocolate_brown,ocean_blue,hornet_brown,golden,Ragnar,none
930,titanium_token,platinum,emerald,576,48,3,4,wild,earthy_orange,ocean_blue,hornet_brown,bone,Flora,none
931,gold_token,platinum,sapphire,864,48,3,4,wild,mystic_purple,lemon_green,hornet_brown,bone,Maoilios,none
932,platinum_token,platinum,amethyst,576,48,3,4,wild,exotic_turquoise,sunny_yellow,shimmer_turquoise,golden,Clara,none
933,titanium_token,platinum,emerald,576,48,3,5,wild,exotic_turquoise,party_orange,hornet_brown,bone,Klas,none
934,titanium_token,platinum,prism,576,48,3,4,wild,mystic_purple,party_orange,hornet_brown,bone,Koos,none
935,gold_token,titanium,sapphire,576,48,3,4,wild,tangle_dark,party_orange,shimmer_turquoise,bone,Marie-Ange,none
936,gold_token,platinum,prism,720,48,3,5,wild,mystic_purple,ocean_blue,firefly_lilac,bone,Suman,none
937,gold_token,titanium,emerald,576,48,3,5,wild,tangle_dark,party_orange,firefly_lilac,golden,Stoja,none
938,platinum_token,platinum,amethyst,576,48,3,4,wild,exotic_turquoise,sunny_yellow,hornet_brown,golden,Myla,none
939,gold_token,platinum,amethyst,576,48,3,5,sovereign,tangle_dark,ocean_blue,hornet_brown,bone,Krystal,none
940,platinum_token,gold,sapphire,576,48,3,4,wild,chocolate_brown,floyd_pink,shimmer_turquoise,bone,Methodios,none
941,platinum_token,gold,prism,576,48,3,4,wild,earthy_orange,floyd_pink,hornet_brown,bone,Leona,none
942,gold_token,gold,sapphire,576,48,3,5,wild,firing_red,ocean_blue,wasp_yellow,bone,Þórfinnr,none
943,gold_token,platinum,kevlar,864,48,3,4,wild,earthy_orange,sunny_yellow,firefly_lilac,bone,Zosimus,none
944,gold_token,platinum,kevlar,576,48,3,4,wild,chocolate_brown,floyd_pink,wasp_yellow,bone,Andebert,none
945,titanium_token,titanium,kevlar,576,48,3,4,wild,tangle_dark,floyd_pink,shimmer_turquoise,bone,Federico,none
946,platinum_token,gold,kevlar,576,48,9,4,wild,earthy_orange,floyd_pink,firefly_lilac,bone,Princess,none
947,gold_token,titanium,prism,864,48,3,5,wild,chocolate_brown,ocean_blue,firefly_lilac,bone,Burlapchaser,none
948,platinum_token,titanium,amethyst,576,72,6,4,wild,firing_red,floyd_pink,hornet_brown,bone,Devadas,none
949,platinum_token,gold,emerald,720,48,3,4,wild,mystic_purple,magic_purple,firefly_lilac,bone,Monika,none
950,platinum_token,gold,amethyst,720,48,3,4,wild,firing_red,sunny_yellow,firefly_lilac,bone,Theodotos,none
951,gold_token,platinum,sapphire,720,48,3,4,wild,earthy_orange,sunny_yellow,hornet_brown,bone,Ormonde,none
952,platinum_token,platinum,emerald,720,60,3,8,wild,tangle_dark,floyd_pink,firefly_lilac,golden,Therese,none
953,platinum_token,platinum,emerald,576,60,3,4,wild,firing_red,party_orange,hornet_brown,golden,Ayaz,none
954,gold_token,platinum,amethyst,576,48,3,5,wild,peaceful_green,party_orange,shimmer_turquoise,bone,Sudhir,none
955,titanium_token,gold,emerald,720,48,3,4,wild,peaceful_green,magic_purple,firefly_lilac,bone,Sergio,none
956,gold_token,platinum,amethyst,720,48,3,4,wild,firing_red,ocean_blue,wasp_yellow,bone,Shayna,none
957,gold_token,gold,prism,576,48,3,5,wild,tangle_dark,grosbeak_green,hornet_brown,bone,Dzvonimir,none
958,platinum_token,platinum,prism,576,48,3,8,wild,exotic_turquoise,ocean_blue,shimmer_turquoise,bone,Kanchana,none
959,platinum_token,titanium,amethyst,576,48,3,4,wild,peaceful_green,lemon_green,shimmer_turquoise,bone,Kolya,none
960,gold_token,platinum,amethyst,576,48,3,4,wild,exotic_turquoise,magic_purple,hornet_brown,bone,Dáirine,none
961,gold_token,titanium,amethyst,576,48,3,12,wild,earthy_orange,floyd_pink,hornet_brown,bone,Alojzia,none
962,gold_token,gold,kevlar,576,48,3,4,pirate,peaceful_green,grosbeak_green,hornet_brown,bone,Ajit,none
963,platinum_token,platinum,sapphire,720,48,3,4,wild,chocolate_brown,floyd_pink,firefly_lilac,bone,Eda,none
964,platinum_token,gold,amethyst,576,48,3,4,wild,firing_red,party_orange,hornet_brown,bone,Martin,none
965,platinum_token,titanium,amethyst,720,48,3,5,sovereign,earthy_orange,ocean_blue,hornet_brown,golden,Zahida,none
966,gold_token,gold,amethyst,576,48,3,4,wild,chocolate_brown,party_orange,wasp_yellow,golden,Bandile,none
967,gold_token,gold,sapphire,720,48,6,5,wild,chocolate_brown,floyd_pink,firefly_lilac,golden,Kadek,none
968,platinum_token,platinum,kevlar,720,48,6,4,wild,tangle_dark,sunny_yellow,shimmer_turquoise,bone,Divya,none
969,gold_token,titanium,emerald,864,48,3,4,wild,peaceful_green,lemon_green,wasp_yellow,bone,Marta,none
970,platinum_token,titanium,kevlar,576,60,6,4,wild,chocolate_brown,floyd_pink,shimmer_turquoise,bone,Branwen,none
971,titanium_token,platinum,amethyst,864,60,3,5,wild,tangle_dark,floyd_pink,shimmer_turquoise,bone,Madhavi,none
972,gold_token,platinum,amethyst,720,60,6,4,wild,peaceful_green,party_orange,hornet_brown,golden,Jacó,none
973,gold_token,titanium,amethyst,720,48,3,4,wild,firing_red,party_orange,wasp_yellow,bone,Kelly,none
974,titanium_token,platinum,emerald,576,48,3,4,wild,exotic_turquoise,lemon_green,wasp_yellow,bone,Gerardo,none
975,titanium_token,gold,amethyst,576,48,3,4,wild,earthy_orange,magic_purple,wasp_yellow,golden,Jahzeel,none
976,titanium_token,platinum,kevlar,576,48,3,5,wild,earthy_orange,magic_purple,hornet_brown,bone,Jovan,none
977,gold_token,gold,sapphire,576,48,3,4,wild,chocolate_brown,magic_purple,firefly_lilac,rainbow,Sokratis,none
978,platinum_token,platinum,emerald,576,48,3,5,wild,exotic_turquoise,floyd_pink,wasp_yellow,golden,Haven,none
979,titanium_token,gold,sapphire,864,48,3,4,wild,peaceful_green,party_orange,shimmer_turquoise,bone,Tugay,none
980,gold_token,gold,emerald,864,48,3,10,wild,mystic_purple,floyd_pink,firefly_lilac,golden,Daniyal,none
981,gold_token,platinum,prism,576,48,3,4,wild,peaceful_green,grosbeak_green,hornet_brown,bone,Josette,none
982,titanium_token,platinum,emerald,864,48,3,4,wild,firing_red,magic_purple,shimmer_turquoise,bone,Vanya,none
983,platinum_token,platinum,emerald,576,60,3,4,wild,firing_red,ocean_blue,hornet_brown,golden,Sidony,none
984,platinum_token,platinum,kevlar,720,48,3,4,sovereign,earthy_orange,magic_purple,hornet_brown,bone,Proudfoot,none
985,titanium_token,platinum,emerald,864,48,6,5,wild,mystic_purple,sunny_yellow,shimmer_turquoise,bone,Shimmer,none
986,platinum_token,titanium,emerald,864,48,6,5,wild,peaceful_green,party_orange,hornet_brown,bone,Assembly,none
987,gold_token,platinum,amethyst,864,60,3,5,wild,chocolate_brown,party_orange,hornet_brown,bone,Hrodland,none
