,gadget Name,gadget Material,gadget Tickets,gadget: Total Tickets,gadget Odds (% chance),card_material Name,card_material Material,card_material Tickets,card_material: Total Tickets,card_material Odds (% chance),card_shield Name,card_shield Material,card_shield Tickets,card_shield: Total Tickets,card_shield Odds (% chance),card_bit Name,card_bit Material,card_bit Tickets,card_bit: Total Tickets,card_bit Odds (% chance),card_drift Name,card_drift Material,card_drift Tickets,card_drift: Total Tickets,card_drift Odds (% chance),card_mana Name,card_mana Material,card_mana Tickets,card_mana: Total Tickets,card_mana Odds (% chance),card_ingot Name,card_ingot Material,card_ingot Tickets,card_ingot: Total Tickets,card_ingot Odds (% chance),dragon_style Name,dragon_style Material,dragon_style Tickets,dragon_style: Total Tickets,dragon_style Odds (% chance),dragon_body Name,dragon_body Material,dragon_body Tickets,dragon_body: Total Tickets,dragon_body Odds (% chance),dragon_wings Name,dragon_wings Material,dragon_wings Tickets,dragon_wings: Total Tickets,dragon_wings Odds (% chance),dragon_eyes Name,dragon_eyes Material,dragon_eyes Tickets,dragon_eyes: Total Tickets,dragon_eyes Odds (% chance),dragon_all_horns Name,dragon_all_horns Material,dragon_all_horns Tickets,dragon_all_horns: Total Tickets,dragon_all_horns Odds (% chance),music Name,music Material,music Tickets,music: Total Tickets,music Odds (% chance)
Variant 231,titanium_token Variant 231,Material.016,15,100,15,gold Variant 231,Middle Card Black,30,100,30,prism Variant 231,Front Card Rainbow,10,100,10,720 Variant 231,Bit,30,100,30,48 Variant 231,drift,80,100,80,6 Variant 231,Mana,15,100,15,4 Variant 231,ingot,60,100,60,wild Variant 231,No Material,900,1000,90,firing_red Variant 231,Cuerpo rojo,16,100,16,floyd_pink Variant 231,Alas rosadas,17,100,17,wasp_yellow Variant 231,Ojos verde claro,25,100,25,bone Variant 231,Huesos blancos,70,100,70,none Variant 231,No Material,99,100,99
Variant 232,platinum_token Variant 232,Moneda platino,50,100,50,platinum Variant 232,Platinium Card,50,100,50,sapphire Variant 232,Front Card NAVY,20,100,20,576 Variant 232,Bit,50,100,50,48 Variant 232,drift,80,100,80,9 Variant 232,Mana,5,100,5,4 Variant 232,ingot,60,100,60,wild Variant 232,No Material,900,1000,90,firing_red Variant 232,Cuerpo rojo,16,100,16,floyd_pink Variant 232,Alas rosadas,17,100,17,hornet_brown Variant 232,Ojos sauron,40,100,40,bone Variant 232,Huesos blancos,70,100,70,none Variant 232,No Material,99,100,99
Variant 233,platinum_token Variant 233,Moneda platino,50,100,50,platinum Variant 233,Platinium Card,50,100,50,sapphire Variant 233,Front Card NAVY,20,100,20,576 Variant 233,Bit,50,100,50,48 Variant 233,drift,80,100,80,6 Variant 233,Mana,15,100,15,5 Variant 233,ingot,33,100,33,sovereign Variant 233,Gold Crown Sov1.001,75,1000,8,firing_red Variant 233,Cuerpo rojo,16,100,16,magic_purple Variant 233,Material.004,17,100,17,hornet_brown Variant 233,Ojos sauron,40,100,40,golden Variant 233,Puas oro,25,100,25,none Variant 233,No Material,99,100,99
Variant 234,titanium_token Variant 234,Material.016,15,100,15,titanium Variant 234,Titanium Card,20,100,20,emerald Variant 234,Front Card Colorful,30,100,30,720 Variant 234,Bit,30,100,30,48 Variant 234,drift,80,100,80,3 Variant 234,Mana,80,100,80,4 Variant 234,ingot,60,100,60,wild Variant 234,No Material,900,1000,90,firing_red Variant 234,Cuerpo rojo,16,100,16,ocean_blue Variant 234,Material.001,17,100,17,hornet_brown Variant 234,Ojos sauron,40,100,40,bone Variant 234,Huesos blancos,70,100,70,none Variant 234,No Material,99,100,99
Variant 235,platinum_token Variant 235,Moneda platino,50,100,50,titanium Variant 235,Titanium Card,20,100,20,kevlar Variant 235,Front Card KEVLAR,15,100,15,576 Variant 235,Bit,50,100,50,48 Variant 235,drift,80,100,80,3 Variant 235,Mana,80,100,80,4 Variant 235,ingot,60,100,60,wild Variant 235,No Material,900,1000,90,firing_red Variant 235,Cuerpo rojo,16,100,16,party_orange Variant 235,Material.005,17,100,17,firefly_lilac Variant 235,Ojos rosados,20,100,20,bone Variant 235,Huesos blancos,70,100,70,none Variant 235,No Material,99,100,99
Variant 236,platinum_token Variant 236,Moneda platino,50,100,50,platinum Variant 236,Platinium Card,50,100,50,emerald Variant 236,Front Card Colorful,30,100,30,864 Variant 236,Bit,20,100,20,48 Variant 236,drift,80,100,80,6 Variant 236,Mana,15,100,15,4 Variant 236,ingot,60,100,60,wild Variant 236,No Material,900,1000,90,firing_red Variant 236,Cuerpo rojo,16,100,16,sunny_yellow Variant 236,Material.002,17,100,17,assembly_purple Variant 236,Ojos morados,5,100,5,bone Variant 236,Huesos blancos,70,100,70,none Variant 236,No Material,99,100,99
Variant 237,platinum_token Variant 237,Moneda platino,50,100,50,platinum Variant 237,Platinium Card,50,100,50,amethyst Variant 237,Front Card Purple,25,100,25,576 Variant 237,Bit,50,100,50,48 Variant 237,drift,80,100,80,3 Variant 237,Mana,80,100,80,4 Variant 237,ingot,60,100,60,wild Variant 237,No Material,900,1000,90,tangle_dark Variant 237,Cuerpo negro,14,100,14,floyd_pink Variant 237,Alas rosadas,17,100,17,hornet_brown Variant 237,Ojos sauron,40,100,40,bone Variant 237,Huesos blancos,70,100,70,none Variant 237,No Material,99,100,99
Variant 238,platinum_token Variant 238,Moneda platino,50,100,50,titanium Variant 238,Titanium Card,20,100,20,emerald Variant 238,Front Card Colorful,30,100,30,576 Variant 238,Bit,50,100,50,48 Variant 238,drift,80,100,80,3 Variant 238,Mana,80,100,80,5 Variant 238,ingot,33,100,33,wild Variant 238,No Material,900,1000,90,chocolate_brown Variant 238,Cuerpo marrón,14,100,14,grosbeak_green Variant 238,Material.003,5,100,5,wasp_yellow Variant 238,Ojos verde claro,25,100,25,golden Variant 238,Puas oro,25,100,25,none Variant 238,No Material,99,100,99
Variant 239,gold_token Variant 239,Moneda oro,35,100,35,platinum Variant 239,Platinium Card,50,100,50,emerald Variant 239,Front Card Colorful,30,100,30,864 Variant 239,Bit,20,100,20,48 Variant 239,drift,80,100,80,3 Variant 239,Mana,80,100,80,10 Variant 239,ingot,2,100,2,wild Variant 239,No Material,900,1000,90,chocolate_brown Variant 239,Cuerpo marrón,14,100,14,floyd_pink Variant 239,Alas rosadas,17,100,17,hornet_brown Variant 239,Ojos sauron,40,100,40,bone Variant 239,Huesos blancos,70,100,70,none Variant 239,No Material,99,100,99
Variant 240,titanium_token Variant 240,Material.016,15,100,15,gold Variant 240,Middle Card Black,30,100,30,emerald Variant 240,Front Card Colorful,30,100,30,576 Variant 240,Bit,50,100,50,48 Variant 240,drift,80,100,80,3 Variant 240,Mana,80,100,80,4 Variant 240,ingot,60,100,60,wild Variant 240,No Material,900,1000,90,tangle_dark Variant 240,Cuerpo negro,14,100,14,floyd_pink Variant 240,Alas rosadas,17,100,17,firefly_lilac Variant 240,Ojos rosados,20,100,20,bone Variant 240,Huesos blancos,70,100,70,none Variant 240,No Material,99,100,99
Variant 241,platinum_token Variant 241,Moneda platino,50,100,50,platinum Variant 241,Platinium Card,50,100,50,emerald Variant 241,Front Card Colorful,30,100,30,720 Variant 241,Bit,30,100,30,60 Variant 241,drift,15,100,15,3 Variant 241,Mana,80,100,80,4 Variant 241,ingot,60,100,60,sovereign Variant 241,Gold Crown Sov1.001,75,1000,8,firing_red Variant 241,Cuerpo rojo,16,100,16,party_orange Variant 241,Material.005,17,100,17,hornet_brown Variant 241,Ojos sauron,40,100,40,golden Variant 241,Puas oro,25,100,25,none Variant 241,No Material,99,100,99
Variant 242,gold_token Variant 242,Moneda oro,35,100,35,platinum Variant 242,Platinium Card,50,100,50,emerald Variant 242,Front Card Colorful,30,100,30,576 Variant 242,Bit,50,100,50,48 Variant 242,drift,80,100,80,3 Variant 242,Mana,80,100,80,8 Variant 242,ingot,4,100,4,sovereign Variant 242,Gold Crown Sov1.001,75,1000,8,peaceful_green Variant 242,Cuerpo verde,14,100,14,sunny_yellow Variant 242,Material.002,17,100,17,hornet_brown Variant 242,Ojos sauron,40,100,40,bone Variant 242,Huesos blancos,70,100,70,none Variant 242,No Material,99,100,99
Variant 243,titanium_token Variant 243,Material.016,15,100,15,platinum Variant 243,Platinium Card,50,100,50,sapphire Variant 243,Front Card NAVY,20,100,20,576 Variant 243,Bit,50,100,50,48 Variant 243,drift,80,100,80,6 Variant 243,Mana,15,100,15,4 Variant 243,ingot,60,100,60,wild Variant 243,No Material,900,1000,90,firing_red Variant 243,Cuerpo rojo,16,100,16,sunny_yellow Variant 243,Material.002,17,100,17,assembly_purple Variant 243,Ojos morados,5,100,5,bone Variant 243,Huesos blancos,70,100,70,none Variant 243,No Material,99,100,99
Variant 244,platinum_token Variant 244,Moneda platino,50,100,50,platinum Variant 244,Platinium Card,50,100,50,sapphire Variant 244,Front Card NAVY,20,100,20,864 Variant 244,Bit,20,100,20,48 Variant 244,drift,80,100,80,3 Variant 244,Mana,80,100,80,5 Variant 244,ingot,33,100,33,wild Variant 244,No Material,900,1000,90,mystic_purple Variant 244,Cuerpo Morado,14,100,14,party_orange Variant 244,Material.005,17,100,17,firefly_lilac Variant 244,Ojos rosados,20,100,20,bone Variant 244,Huesos blancos,70,100,70,none Variant 244,No Material,99,100,99
Variant 245,gold_token Variant 245,Moneda oro,35,100,35,platinum Variant 245,Platinium Card,50,100,50,kevlar Variant 245,Front Card KEVLAR,15,100,15,864 Variant 245,Bit,20,100,20,48 Variant 245,drift,80,100,80,3 Variant 245,Mana,80,100,80,8 Variant 245,ingot,4,100,4,wild Variant 245,No Material,900,1000,90,tangle_dark Variant 245,Cuerpo negro,14,100,14,sunny_yellow Variant 245,Material.002,17,100,17,wasp_yellow Variant 245,Ojos verde claro,25,100,25,bone Variant 245,Huesos blancos,70,100,70,none Variant 245,No Material,99,100,99
Variant 246,titanium_token Variant 246,Material.016,15,100,15,platinum Variant 246,Platinium Card,50,100,50,emerald Variant 246,Front Card Colorful,30,100,30,576 Variant 246,Bit,50,100,50,48 Variant 246,drift,80,100,80,3 Variant 246,Mana,80,100,80,4 Variant 246,ingot,60,100,60,wild Variant 246,No Material,900,1000,90,mystic_purple Variant 246,Cuerpo Morado,14,100,14,party_orange Variant 246,Material.005,17,100,17,hornet_brown Variant 246,Ojos sauron,40,100,40,bone Variant 246,Huesos blancos,70,100,70,none Variant 246,No Material,99,100,99
Variant 247,gold_token Variant 247,Moneda oro,35,100,35,titanium Variant 247,Titanium Card,20,100,20,sapphire Variant 247,Front Card NAVY,20,100,20,576 Variant 247,Bit,50,100,50,60 Variant 247,drift,15,100,15,3 Variant 247,Mana,80,100,80,4 Variant 247,ingot,60,100,60,wild Variant 247,No Material,900,1000,90,peaceful_green Variant 247,Cuerpo verde,14,100,14,party_orange Variant 247,Material.005,17,100,17,hornet_brown Variant 247,Ojos sauron,40,100,40,golden Variant 247,Puas oro,25,100,25,none Variant 247,No Material,99,100,99
Variant 248,platinum_token Variant 248,Moneda platino,50,100,50,gold Variant 248,Middle Card Black,30,100,30,sapphire Variant 248,Front Card NAVY,20,100,20,576 Variant 248,Bit,50,100,50,48 Variant 248,drift,80,100,80,3 Variant 248,Mana,80,100,80,4 Variant 248,ingot,60,100,60,wild Variant 248,No Material,900,1000,90,peaceful_green Variant 248,Cuerpo verde,14,100,14,party_orange Variant 248,Material.005,17,100,17,hornet_brown Variant 248,Ojos sauron,40,100,40,bone Variant 248,Huesos blancos,70,100,70,none Variant 248,No Material,99,100,99
Variant 249,gold_token Variant 249,Moneda oro,35,100,35,gold Variant 249,Middle Card Black,30,100,30,sapphire Variant 249,Front Card NAVY,20,100,20,576 Variant 249,Bit,50,100,50,72 Variant 249,drift,5,100,5,3 Variant 249,Mana,80,100,80,12 Variant 249,ingot,1,100,1,wild Variant 249,No Material,900,1000,90,exotic_turquoise Variant 249,Cuerpo turquesa,14,100,14,lemon_green Variant 249,Alas verdes,10,100,10,hornet_brown Variant 249,Ojos sauron,40,100,40,golden Variant 249,Puas oro,25,100,25,none Variant 249,No Material,99,100,99
Variant 250,gold_token Variant 250,Moneda oro,35,100,35,platinum Variant 250,Platinium Card,50,100,50,kevlar Variant 250,Front Card KEVLAR,15,100,15,720 Variant 250,Bit,30,100,30,48 Variant 250,drift,80,100,80,3 Variant 250,Mana,80,100,80,4 Variant 250,ingot,60,100,60,wild Variant 250,No Material,900,1000,90,chocolate_brown Variant 250,Cuerpo marrón,14,100,14,floyd_pink Variant 250,Alas rosadas,17,100,17,firefly_lilac Variant 250,Ojos rosados,20,100,20,golden Variant 250,Puas oro,25,100,25,none Variant 250,No Material,99,100,99
Variant 251,platinum_token Variant 251,Moneda platino,50,100,50,platinum Variant 251,Platinium Card,50,100,50,emerald Variant 251,Front Card Colorful,30,100,30,576 Variant 251,Bit,50,100,50,48 Variant 251,drift,80,100,80,6 Variant 251,Mana,15,100,15,4 Variant 251,ingot,60,100,60,wild Variant 251,No Material,900,1000,90,peaceful_green Variant 251,Cuerpo verde,14,100,14,floyd_pink Variant 251,Alas rosadas,17,100,17,hornet_brown Variant 251,Ojos sauron,40,100,40,bone Variant 251,Huesos blancos,70,100,70,none Variant 251,No Material,99,100,99
Variant 252,gold_token Variant 252,Moneda oro,35,100,35,platinum Variant 252,Platinium Card,50,100,50,prism Variant 252,Front Card Rainbow,10,100,10,720 Variant 252,Bit,30,100,30,48 Variant 252,drift,80,100,80,3 Variant 252,Mana,80,100,80,4 Variant 252,ingot,60,100,60,wild Variant 252,No Material,900,1000,90,chocolate_brown Variant 252,Cuerpo marrón,14,100,14,party_orange Variant 252,Material.005,17,100,17,shimmer_turquoise Variant 252,Ojos turquesa,10,100,10,bone Variant 252,Huesos blancos,70,100,70,none Variant 252,No Material,99,100,99
Variant 253,gold_token Variant 253,Moneda oro,35,100,35,platinum Variant 253,Platinium Card,50,100,50,emerald Variant 253,Front Card Colorful,30,100,30,720 Variant 253,Bit,30,100,30,48 Variant 253,drift,80,100,80,3 Variant 253,Mana,80,100,80,5 Variant 253,ingot,33,100,33,wild Variant 253,No Material,900,1000,90,firing_red Variant 253,Cuerpo rojo,16,100,16,floyd_pink Variant 253,Alas rosadas,17,100,17,hornet_brown Variant 253,Ojos sauron,40,100,40,bone Variant 253,Huesos blancos,70,100,70,none Variant 253,No Material,99,100,99
Variant 254,gold_token Variant 254,Moneda oro,35,100,35,gold Variant 254,Middle Card Black,30,100,30,sapphire Variant 254,Front Card NAVY,20,100,20,576 Variant 254,Bit,50,100,50,48 Variant 254,drift,80,100,80,3 Variant 254,Mana,80,100,80,4 Variant 254,ingot,60,100,60,sovereign Variant 254,Gold Crown Sov1.001,75,1000,8,exotic_turquoise Variant 254,Cuerpo turquesa,14,100,14,floyd_pink Variant 254,Alas rosadas,17,100,17,firefly_lilac Variant 254,Ojos rosados,20,100,20,golden Variant 254,Puas oro,25,100,25,none Variant 254,No Material,99,100,99
Variant 255,titanium_token Variant 255,Material.016,15,100,15,titanium Variant 255,Titanium Card,20,100,20,emerald Variant 255,Front Card Colorful,30,100,30,576 Variant 255,Bit,50,100,50,72 Variant 255,drift,5,100,5,3 Variant 255,Mana,80,100,80,4 Variant 255,ingot,60,100,60,wild Variant 255,No Material,900,1000,90,tangle_dark Variant 255,Cuerpo negro,14,100,14,magic_purple Variant 255,Material.004,17,100,17,shimmer_turquoise Variant 255,Ojos turquesa,10,100,10,bone Variant 255,Huesos blancos,70,100,70,none Variant 255,No Material,99,100,99
Variant 256,gold_token Variant 256,Moneda oro,35,100,35,platinum Variant 256,Platinium Card,50,100,50,emerald Variant 256,Front Card Colorful,30,100,30,720 Variant 256,Bit,30,100,30,48 Variant 256,drift,80,100,80,3 Variant 256,Mana,80,100,80,4 Variant 256,ingot,60,100,60,wild Variant 256,No Material,900,1000,90,tangle_dark Variant 256,Cuerpo negro,14,100,14,magic_purple Variant 256,Material.004,17,100,17,wasp_yellow Variant 256,Ojos verde claro,25,100,25,bone Variant 256,Huesos blancos,70,100,70,none Variant 256,No Material,99,100,99
Variant 257,gold_token Variant 257,Moneda oro,35,100,35,platinum Variant 257,Platinium Card,50,100,50,amethyst Variant 257,Front Card Purple,25,100,25,720 Variant 257,Bit,30,100,30,48 Variant 257,drift,80,100,80,3 Variant 257,Mana,80,100,80,4 Variant 257,ingot,60,100,60,wild Variant 257,No Material,900,1000,90,firing_red Variant 257,Cuerpo rojo,16,100,16,lemon_green Variant 257,Alas verdes,10,100,10,hornet_brown Variant 257,Ojos sauron,40,100,40,golden Variant 257,Puas oro,25,100,25,none Variant 257,No Material,99,100,99
Variant 258,gold_token Variant 258,Moneda oro,35,100,35,platinum Variant 258,Platinium Card,50,100,50,prism Variant 258,Front Card Rainbow,10,100,10,720 Variant 258,Bit,30,100,30,60 Variant 258,drift,15,100,15,3 Variant 258,Mana,80,100,80,12 Variant 258,ingot,1,100,1,wild Variant 258,No Material,900,1000,90,chocolate_brown Variant 258,Cuerpo marrón,14,100,14,sunny_yellow Variant 258,Material.002,17,100,17,wasp_yellow Variant 258,Ojos verde claro,25,100,25,bone Variant 258,Huesos blancos,70,100,70,none Variant 258,No Material,99,100,99
Variant 259,titanium_token Variant 259,Material.016,15,100,15,platinum Variant 259,Platinium Card,50,100,50,amethyst Variant 259,Front Card Purple,25,100,25,720 Variant 259,Bit,30,100,30,48 Variant 259,drift,80,100,80,3 Variant 259,Mana,80,100,80,5 Variant 259,ingot,33,100,33,wild Variant 259,No Material,900,1000,90,peaceful_green Variant 259,Cuerpo verde,14,100,14,ocean_blue Variant 259,Material.001,17,100,17,wasp_yellow Variant 259,Ojos verde claro,25,100,25,bone Variant 259,Huesos blancos,70,100,70,none Variant 259,No Material,99,100,99
Variant 260,platinum_token Variant 260,Moneda platino,50,100,50,platinum Variant 260,Platinium Card,50,100,50,sapphire Variant 260,Front Card NAVY,20,100,20,720 Variant 260,Bit,30,100,30,48 Variant 260,drift,80,100,80,9 Variant 260,Mana,5,100,5,4 Variant 260,ingot,60,100,60,wild Variant 260,No Material,900,1000,90,mystic_purple Variant 260,Cuerpo Morado,14,100,14,floyd_pink Variant 260,Alas rosadas,17,100,17,wasp_yellow Variant 260,Ojos verde claro,25,100,25,bone Variant 260,Huesos blancos,70,100,70,none Variant 260,No Material,99,100,99
Variant 261,gold_token Variant 261,Moneda oro,35,100,35,platinum Variant 261,Platinium Card,50,100,50,emerald Variant 261,Front Card Colorful,30,100,30,576 Variant 261,Bit,50,100,50,48 Variant 261,drift,80,100,80,3 Variant 261,Mana,80,100,80,4 Variant 261,ingot,60,100,60,wild Variant 261,No Material,900,1000,90,firing_red Variant 261,Cuerpo rojo,16,100,16,lemon_green Variant 261,Alas verdes,10,100,10,wasp_yellow Variant 261,Ojos verde claro,25,100,25,golden Variant 261,Puas oro,25,100,25,none Variant 261,No Material,99,100,99
Variant 262,gold_token Variant 262,Moneda oro,35,100,35,gold Variant 262,Middle Card Black,30,100,30,emerald Variant 262,Front Card Colorful,30,100,30,864 Variant 262,Bit,20,100,20,48 Variant 262,drift,80,100,80,3 Variant 262,Mana,80,100,80,4 Variant 262,ingot,60,100,60,wild Variant 262,No Material,900,1000,90,tangle_dark Variant 262,Cuerpo negro,14,100,14,ocean_blue Variant 262,Material.001,17,100,17,wasp_yellow Variant 262,Ojos verde claro,25,100,25,rainbow Variant 262,Cuernos arcoiris,5,100,5,none Variant 262,No Material,99,100,99
Variant 263,titanium_token Variant 263,Material.016,15,100,15,gold Variant 263,Middle Card Black,30,100,30,prism Variant 263,Front Card Rainbow,10,100,10,576 Variant 263,Bit,50,100,50,48 Variant 263,drift,80,100,80,3 Variant 263,Mana,80,100,80,5 Variant 263,ingot,33,100,33,wild Variant 263,No Material,900,1000,90,earthy_orange Variant 263,Cuerpo amarillo,14,100,14,floyd_pink Variant 263,Alas rosadas,17,100,17,hornet_brown Variant 263,Ojos sauron,40,100,40,golden Variant 263,Puas oro,25,100,25,none Variant 263,No Material,99,100,99
Variant 264,gold_token Variant 264,Moneda oro,35,100,35,platinum Variant 264,Platinium Card,50,100,50,kevlar Variant 264,Front Card KEVLAR,15,100,15,864 Variant 264,Bit,20,100,20,48 Variant 264,drift,80,100,80,3 Variant 264,Mana,80,100,80,4 Variant 264,ingot,60,100,60,wild Variant 264,No Material,900,1000,90,peaceful_green Variant 264,Cuerpo verde,14,100,14,sunny_yellow Variant 264,Material.002,17,100,17,shimmer_turquoise Variant 264,Ojos turquesa,10,100,10,bone Variant 264,Huesos blancos,70,100,70,none Variant 264,No Material,99,100,99
Variant 265,platinum_token Variant 265,Moneda platino,50,100,50,platinum Variant 265,Platinium Card,50,100,50,emerald Variant 265,Front Card Colorful,30,100,30,576 Variant 265,Bit,50,100,50,48 Variant 265,drift,80,100,80,3 Variant 265,Mana,80,100,80,5 Variant 265,ingot,33,100,33,wild Variant 265,No Material,900,1000,90,exotic_turquoise Variant 265,Cuerpo turquesa,14,100,14,magic_purple Variant 265,Material.004,17,100,17,assembly_purple Variant 265,Ojos morados,5,100,5,bone Variant 265,Huesos blancos,70,100,70,none Variant 265,No Material,99,100,99
Variant 266,platinum_token Variant 266,Moneda platino,50,100,50,platinum Variant 266,Platinium Card,50,100,50,amethyst Variant 266,Front Card Purple,25,100,25,576 Variant 266,Bit,50,100,50,48 Variant 266,drift,80,100,80,3 Variant 266,Mana,80,100,80,4 Variant 266,ingot,60,100,60,wild Variant 266,No Material,900,1000,90,firing_red Variant 266,Cuerpo rojo,16,100,16,ocean_blue Variant 266,Material.001,17,100,17,hornet_brown Variant 266,Ojos sauron,40,100,40,bone Variant 266,Huesos blancos,70,100,70,none Variant 266,No Material,99,100,99
Variant 267,gold_token Variant 267,Moneda oro,35,100,35,platinum Variant 267,Platinium Card,50,100,50,sapphire Variant 267,Front Card NAVY,20,100,20,576 Variant 267,Bit,50,100,50,60 Variant 267,drift,15,100,15,3 Variant 267,Mana,80,100,80,4 Variant 267,ingot,60,100,60,wild Variant 267,No Material,900,1000,90,tangle_dark Variant 267,Cuerpo negro,14,100,14,sunny_yellow Variant 267,Material.002,17,100,17,firefly_lilac Variant 267,Ojos rosados,20,100,20,bone Variant 267,Huesos blancos,70,100,70,none Variant 267,No Material,99,100,99
Variant 268,platinum_token Variant 268,Moneda platino,50,100,50,gold Variant 268,Middle Card Black,30,100,30,emerald Variant 268,Front Card Colorful,30,100,30,576 Variant 268,Bit,50,100,50,48 Variant 268,drift,80,100,80,3 Variant 268,Mana,80,100,80,10 Variant 268,ingot,2,100,2,wild Variant 268,No Material,900,1000,90,tangle_dark Variant 268,Cuerpo negro,14,100,14,ocean_blue Variant 268,Material.001,17,100,17,hornet_brown Variant 268,Ojos sauron,40,100,40,bone Variant 268,Huesos blancos,70,100,70,none Variant 268,No Material,99,100,99
Variant 269,titanium_token Variant 269,Material.016,15,100,15,platinum Variant 269,Platinium Card,50,100,50,kevlar Variant 269,Front Card KEVLAR,15,100,15,576 Variant 269,Bit,50,100,50,60 Variant 269,drift,15,100,15,3 Variant 269,Mana,80,100,80,4 Variant 269,ingot,60,100,60,wild Variant 269,No Material,900,1000,90,firing_red Variant 269,Cuerpo rojo,16,100,16,ocean_blue Variant 269,Material.001,17,100,17,assembly_purple Variant 269,Ojos morados,5,100,5,bone Variant 269,Huesos blancos,70,100,70,none Variant 269,No Material,99,100,99
Variant 270,gold_token Variant 270,Moneda oro,35,100,35,platinum Variant 270,Platinium Card,50,100,50,amethyst Variant 270,Front Card Purple,25,100,25,720 Variant 270,Bit,30,100,30,48 Variant 270,drift,80,100,80,6 Variant 270,Mana,15,100,15,4 Variant 270,ingot,60,100,60,wild Variant 270,No Material,900,1000,90,peaceful_green Variant 270,Cuerpo verde,14,100,14,grosbeak_green Variant 270,Material.003,5,100,5,hornet_brown Variant 270,Ojos sauron,40,100,40,golden Variant 270,Puas oro,25,100,25,none Variant 270,No Material,99,100,99
Variant 271,titanium_token Variant 271,Material.016,15,100,15,platinum Variant 271,Platinium Card,50,100,50,emerald Variant 271,Front Card Colorful,30,100,30,576 Variant 271,Bit,50,100,50,48 Variant 271,drift,80,100,80,3 Variant 271,Mana,80,100,80,4 Variant 271,ingot,60,100,60,wild Variant 271,No Material,900,1000,90,exotic_turquoise Variant 271,Cuerpo turquesa,14,100,14,floyd_pink Variant 271,Alas rosadas,17,100,17,hornet_brown Variant 271,Ojos sauron,40,100,40,bone Variant 271,Huesos blancos,70,100,70,none Variant 271,No Material,99,100,99
Variant 272,gold_token Variant 272,Moneda oro,35,100,35,platinum Variant 272,Platinium Card,50,100,50,amethyst Variant 272,Front Card Purple,25,100,25,576 Variant 272,Bit,50,100,50,48 Variant 272,drift,80,100,80,6 Variant 272,Mana,15,100,15,4 Variant 272,ingot,60,100,60,wild Variant 272,No Material,900,1000,90,firing_red Variant 272,Cuerpo rojo,16,100,16,lemon_green Variant 272,Alas verdes,10,100,10,firefly_lilac Variant 272,Ojos rosados,20,100,20,bone Variant 272,Huesos blancos,70,100,70,none Variant 272,No Material,99,100,99
Variant 273,gold_token Variant 273,Moneda oro,35,100,35,platinum Variant 273,Platinium Card,50,100,50,emerald Variant 273,Front Card Colorful,30,100,30,720 Variant 273,Bit,30,100,30,60 Variant 273,drift,15,100,15,3 Variant 273,Mana,80,100,80,5 Variant 273,ingot,33,100,33,wild Variant 273,No Material,900,1000,90,firing_red Variant 273,Cuerpo rojo,16,100,16,floyd_pink Variant 273,Alas rosadas,17,100,17,hornet_brown Variant 273,Ojos sauron,40,100,40,rainbow Variant 273,Cuernos arcoiris,5,100,5,none Variant 273,No Material,99,100,99
Variant 274,platinum_token Variant 274,Moneda platino,50,100,50,platinum Variant 274,Platinium Card,50,100,50,emerald Variant 274,Front Card Colorful,30,100,30,864 Variant 274,Bit,20,100,20,48 Variant 274,drift,80,100,80,3 Variant 274,Mana,80,100,80,5 Variant 274,ingot,33,100,33,wild Variant 274,No Material,900,1000,90,tangle_dark Variant 274,Cuerpo negro,14,100,14,sunny_yellow Variant 274,Material.002,17,100,17,wasp_yellow Variant 274,Ojos verde claro,25,100,25,bone Variant 274,Huesos blancos,70,100,70,none Variant 274,No Material,99,100,99
Variant 275,platinum_token Variant 275,Moneda platino,50,100,50,platinum Variant 275,Platinium Card,50,100,50,kevlar Variant 275,Front Card KEVLAR,15,100,15,576 Variant 275,Bit,50,100,50,48 Variant 275,drift,80,100,80,3 Variant 275,Mana,80,100,80,5 Variant 275,ingot,33,100,33,wild Variant 275,No Material,900,1000,90,earthy_orange Variant 275,Cuerpo amarillo,14,100,14,ocean_blue Variant 275,Material.001,17,100,17,hornet_brown Variant 275,Ojos sauron,40,100,40,golden Variant 275,Puas oro,25,100,25,none Variant 275,No Material,99,100,99
Variant 276,platinum_token Variant 276,Moneda platino,50,100,50,titanium Variant 276,Titanium Card,20,100,20,amethyst Variant 276,Front Card Purple,25,100,25,720 Variant 276,Bit,30,100,30,48 Variant 276,drift,80,100,80,3 Variant 276,Mana,80,100,80,4 Variant 276,ingot,60,100,60,wild Variant 276,No Material,900,1000,90,mystic_purple Variant 276,Cuerpo Morado,14,100,14,magic_purple Variant 276,Material.004,17,100,17,wasp_yellow Variant 276,Ojos verde claro,25,100,25,bone Variant 276,Huesos blancos,70,100,70,none Variant 276,No Material,99,100,99
Variant 277,platinum_token Variant 277,Moneda platino,50,100,50,titanium Variant 277,Titanium Card,20,100,20,emerald Variant 277,Front Card Colorful,30,100,30,576 Variant 277,Bit,50,100,50,48 Variant 277,drift,80,100,80,3 Variant 277,Mana,80,100,80,5 Variant 277,ingot,33,100,33,wild Variant 277,No Material,900,1000,90,mystic_purple Variant 277,Cuerpo Morado,14,100,14,ocean_blue Variant 277,Material.001,17,100,17,hornet_brown Variant 277,Ojos sauron,40,100,40,bone Variant 277,Huesos blancos,70,100,70,none Variant 277,No Material,99,100,99
